puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
01/17/2023,577,ADOPT,1400,"Middle English adopten, borrowed from Middle French & Latin; Middle French adopter, borrowed from Latin adoptāre, from ad- ad- + optāre ""to express a wish for, desire, choose, decide on""  — more at option entry 1",False
01/16/2023,576,FROCK,1300,"Middle English frok , from Anglo-French froc , of Germanic origin; akin to Old High German hroch mantle, coat",False
01/15/2023,575,SPIRE,1100,"Middle English, from Old English spīr ; akin to Middle Dutch spier blade of grass",False
01/14/2023,574,KOALA,1802,"Dharuk (Australian aboriginal language of the Port Jackson area) gula, gulawanʸ",True
01/13/2023,573,HUMAN,1400,"Middle English humain , from Anglo-French, from Latin humanus ; akin to Latin homo human being  — more at homage",False
01/12/2023,572,LEAPT,1100,"Middle English lepen , from Old English hlēapan ; akin to Old High German hlouffan to run",False
01/11/2023,571,SEDAN,1636,origin unknown,True
01/10/2023,570,GRIMY,1612,early modern english,True
01/09/2023,569,PIXIE,1636,origin unknown,True
01/08/2023,568,OPERA,1848,"borrowed from Italian, ""work, labor, artistic production, drama set to music (originally short for opera musicale, opera in musica ),"" going back to Latin, ""activity, effort, attention, work,"" collective derivative from oper-, opus ""work, effort, product of labor""  — more at opus",True
01/07/2023,567,LEMON,1400,"Middle English lymon , from Middle French limon , from Medieval Latin limon-, limo , from Arabic laymūn, līmūn , from Persian līmū, līmun",False
01/06/2023,566,BELIE,1100,"Middle English belien , going back to Old English belēogan , from be- be- + lēogan ""to lie entry 3 """,False
01/05/2023,565,SLEEK,1578,alteration of slick entry 1,True
01/04/2023,564,LAYER,1200,unknown,False
01/03/2023,563,ANTIC,1564,"Italian antico ancient thing or person, from antico ancient, from Latin antiquus — more at antique",True
01/02/2023,562,SKIRT,1300,"Middle English, from Old Norse skyrta shirt, kirtle  — more at shirt",False
01/01/2023,561,WHINE,1200,"Middle English, from Old English hwīnan to whiz; akin to Old Norse hvīna to whiz",False
12/31/2022,560,MANLY,1100,"Middle English manli ""befitting a man, bravely, resolutely, courteously,"" going back to Old English manliche, from man man entry 1 + -liche -ly entry 2",False
12/30/2022,559,MOLAR,1300,"Middle English molares , plural, from Latin molaris , from molaris of a mill, from mola millstone  — more at mill",False
12/29/2022,558,HAVOC,1400,"Middle English havok , from Anglo-French, modification of Old French havot plunder",False
12/28/2022,557,IMPEL,1400,"Middle English impellen , from Latin impellere , from in- + pellere to drive  — more at felt",False
12/27/2022,556,CONDO,1964,modern english,True
12/26/2022,555,JUDGE,1300,"Middle English juge, borrowed from Anglo-French (also continental Old French), going back to Latin jūdic-, jūdex ""individual appointed to decide a case at law, member of a panel appointed to hear a case, judge, umpire, critic,"" going back to pre-Latin *i̯eu̯o(s)-dik-s (or a similar form) ""one who points out the right,"" from *i̯eu̯os- (base of Latin jūr-, jūs ""right, law"") + *-dik-, agentive derivative from zero-grade of Indo-European *dei̯k- ""show, point out""  — more at just entry 1 , diction",False
12/25/2022,554,EXTRA,1757,probably short for extraordinary,True
12/24/2022,553,POISE,1597,"Middle English, to weigh, ponder, from Anglo-French peiser, poiser , from Latin pensare — more at pensive",True
12/23/2022,552,AORTA,1543,"borrowed from Medieval Latin, borrowed from Greek aortḗ ""aorta, bronchial tubes (in plural aortaí ), knapsack,"" nominal derivative from the stem of aeírein ""to join, attach, harness,"" of uncertain origin",True
12/22/2022,551,EXCEL,1400,"Middle English excellen , from Latin excellere , from ex- + -cellere to rise, project; akin to Latin collis hill  — more at hill",False
12/21/2022,550,LUNAR,1400,"Middle English lunare, borrowed from Latin lūnāris ""of the moon, crescent-shaped,"" from lūna ""moon"" + -āris -ar ; lūna going back to Indo-European *lou̯k-s-neh 2 , derivative of the verb stem *leu̯k- ""become bright,"" whence also Old Church Slavic luna ""moon,"" Russian luná, Old Prussian lauxnos ""stars,"" Armenian lusin ""moon""; from a stem *lou̯k-s-no- Old Irish lúan in día lúain ""Monday,"" Avestan raoxšna- ""light,"" (with presumed zero-grade) Greek lýkhnos ""lamp""  — more at light entry 1",False
12/20/2022,549,THIRD,1100,"Middle English thridde, thirde , from Old English thridda, thirdda ; akin to Latin tertius third, Greek tritos, treis three  — more at three",False
12/19/2022,548,SLATE,1300,"Middle English sclate, slate , from Anglo-French *esclat , from esclater to splinter, break off, of Germanic origin; akin to Old High German ze sleizzen, slīzan to tear apart  — more at slit",False
12/18/2022,547,TAPER,1610,"Middle English, from Old English tapor candle, wick, perhaps modification of Latin papyrus papyrus",True
12/17/2022,546,CHORD,1737,"alteration of Middle English cord , short for accord",True
12/16/2022,545,PROBE,1580,"Medieval Latin proba examination, from Latin probare",True
12/15/2022,544,RIVAL,1577,"Middle French or Latin; Middle French, from Latin rivalis one using the same stream as another, rival in love, from rivalis of a stream, from rivus stream  — more at run",True
12/14/2022,543,USUAL,1300,"Middle English, from Anglo-French usuel , from Late Latin usualis , from Latin usus use",False
12/13/2022,542,SPOKE,1100,"Middle English, from Old English spāca ; akin to Old High German speihha spoke, Middle Dutch spike spike",False
12/12/2022,541,APPLY,1300,"Middle English aplien, applien ""to join, combine, use for a certain purpose, put to use (an expression, word), strive (to do something),"" borrowed from Anglo-French aplier, applier ""to put to use or operation, attach to oneself, conform, bend"" (continental Middle French apploier, applier ""to employ, put to use""), going back to Latin applicāre ""to bring into contact (with), situate near, bring to bear (on), make applicable or relevant (to),"" from ap- ap- entry 1 + -plicāre ""to fold, bend""  — more at ply entry 3",False
12/11/2022,540,NAIVE,1614,"French naïve , feminine of naïf , from Old French, inborn, natural, from Latin nativus native",True
12/10/2022,539,KNOCK,1100,"Middle English knoken , from Old English cnocian ; akin to Middle High German knochen to press",False
12/09/2022,538,BRAID,1100,"Middle English breyden to move suddenly, snatch, plait, from Old English bregdan ; akin to Old High German brettan to draw (a sword)",False
12/08/2022,537,INFER,1529,"Middle French or Latin; Middle French inferer , from Latin inferre , literally, to carry or bring into, from in- + ferre to carry  — more at bear",True
12/07/2022,536,JOUST,1300,"Middle English, from Anglo-French juster to unite, joust, from Vulgar Latin *juxtare , from Latin juxta near; akin to Latin jungere to join  — more at yoke",False
12/06/2022,535,AMBER,1300,"Middle English ambre , from Anglo-French, from Medieval Latin ambra , from Arabic ʽanbar ambergris",False
12/05/2022,534,WOKEN,-1,unknown,False
12/04/2022,533,ADORE,1300,"Middle English aouren, adouren, borrowed from Anglo-French aurer, ahourer, adourer (with d restored from Latin), going back to Latin adōrāre ""to plead with, appeal to, approach (a god) as a suppliant or worshipper, treat with reverence, admire,"" from ad- ad- + ōrāre ""to pray to, beseech""  — more at oration",False
12/03/2022,532,TORSO,1722,"Italian, literally, stalk, from Latin thyrsus stalk, thyrsus",True
12/02/2022,531,CHAFE,1300,"Middle English chaufen to warm, from Anglo-French chaufer , from Vulgar Latin *calfare , alteration of Latin calefacere , from calēre to be warm + facere to make  — more at lee , do",False
12/01/2022,530,EJECT,1400,"Middle English, from Latin ejectus , past participle of eicere , from e- + jacere",False
11/30/2022,529,STUDY,1300,"Middle English studie , from Anglo-French estudie , from Latin studium , from studēre to devote oneself, study; probably akin to Latin tundere to beat  — more at contusion",False
11/29/2022,528,UNDUE,1300,unknown,False
11/28/2022,527,TEPID,1300,"Middle English teped , from Latin tepidus , from tepēre to be moderately warm; akin to Sanskrit tapati it heats, Old Irish tess heat",False
11/27/2022,526,HAPPY,1300,"Middle English, from hap",False
11/26/2022,525,CLEAN,1100,"Middle English clene, going back to Old English clǣne ""free from impurities or dirt, unblemished,"" going back to West Germanic *klainja- (whence also Old Saxon klēni ""slender, perceptive,"" Middle Dutch cleine, clēne ""of superior quality, elegant, slender, small,"" Old High German kleini, chleine ""fine, delicate, clever""), of uncertain origin",False
11/25/2022,524,ITCHY,1100,"Middle English icchen , from Old English giccan ; akin to Old High German jucchen to itch",False
11/24/2022,523,FEAST,1100,"Middle English feste , from Anglo-French, from Latin festa , plural of festum festival, from neuter of festus solemn, festal; akin to Latin feriae holidays, fanum temple",False
11/23/2022,522,DRIVE,1100,"Middle English, from Old English drīfan ; akin to Old High German trīban to drive",False
11/22/2022,521,PRIME,1400,"Middle English, ""first, original, in an initial stage,"" borrowed from Anglo-French, originally feminine of prim ""first, earliest, original, main, most important,"" going back to Latin prīmus ""first"" (ordinal corresponding to ūnus ""one, foremost, earliest, of first importance, of the highest quality,"") going back to earlier *prīsmos, syncopated from *prīsomos, from dialectal Indo-European *pri ""in front, before"" + *-is-m̥mo-, superlative suffix (from *-is-, comparative suffix + *-m̥mo-, superlative suffix)  — more at prior entry 2",False
11/21/2022,520,AXIOM,1400,"borrowed from Middle French & Latin; Middle French axiome, borrowed from Latin axiōma ""fundamental proposition,"" borrowed from Greek axíōma ""honor, honored status, prestige, that which is reasonable (though not demonstrated to be true), self-evident principle,"" from axiō-, variant stem of axióō, axioûn ""to consider worthy, value, consider appropriate, claim, think"" (verbal derivative of áxios ""valued [at a sum of money], worth, equal, of an equivalent status, worthy, suitable,"" of uncertain origin) + -ma, resultative noun suffix",False
11/20/2022,519,BRAVE,1568,"borrowed from Middle French, borrowed from Italian bravo ""courageous, wild,"" perhaps ultimately going back to Latin barbarus barbarous",True
11/19/2022,518,AVERT,1563,"Middle English, from Middle French avertir , from Latin avertere , from ab- + vertere to turn  — more at worth",True
11/18/2022,517,GLYPH,1775,"Greek glyphē carved work, from glyphein to carve  — more at cleave",True
11/17/2022,516,THERE,1100,"Middle English, from Old English thǣr ; akin to Old High German dār there, Old English thæt that",False
11/16/2022,515,BAKER,1100,"Middle English bakere, from baken ""to bake entry 1 "" + -ere -er entry 2 ; replacing bachare, going back to Old English bæcere, from bacan ""to bake entry 1 "" + -ere -er entry 2",False
11/15/2022,514,SNARL,1300,"Middle English, to trap, entangle, probably frequentative of snaren to snare",False
11/14/2022,513,MAPLE,1300,"Middle English, from Old English mapul- ; akin to Old Norse mǫpurr maple",False
11/13/2022,512,INANE,1662,Latin inanis,True
11/12/2022,511,VALET,1300,"Middle English vadlet, valet, varlet ""male servant, groom, knight's attendant,"" borrowed from Anglo-French, ""young man of noble birth serving a lord, boy, servant,"" going back to Gallo-Romance *vassellittus , diminutive of *vassellus , diminutive of early Medieval Latin vassus ""serf, servant, vassal""  — more at vassal",False
11/11/2022,510,MEDAL,1578,"Middle French medaille , from Old Italian medaglia coin worth half a denarius, medal, from Vulgar Latin *medalis half, alteration of Late Latin medialis middle, from Latin medius — more at mid",True
11/10/2022,509,UNITE,1400,"Middle English, from Anglo-French uniter , from Latin unitus , past participle of unire , from unus one  — more at one",False
11/09/2022,508,RAINY,1100,unknown,False
11/08/2022,507,SPELL,1300,"Middle English, to mean, signify, read by spelling out letters, from Anglo-French espeleir , of Germanic origin; akin to Old English spellian to relate, spell talk",False
11/07/2022,506,BEGIN,1100,"Middle English beginnen , going back to Old English beginnan , from be- be- + -ginnan , going back to Germanic *genn-a- , verbal base of uncertain meaning and origin occurring only with prefixes, found also in Old English onginnan ""to be at a starting point, start,"" Old High German beginnan , Gothic duginnan",False
11/06/2022,505,STALE,1400,"Middle English, settled, clear (of ale), not fresh, from Anglo-French estale , probably from Middle Dutch stel old (of beer)",False
11/05/2022,504,DREAM,1200,"Middle English dreem , from Old English drēam noise, joy, and Old Norse draumr dream; akin to Old High German troum dream",False
11/04/2022,503,PHOTO,1860,modern english,True
11/03/2022,502,ALOUD,1200,"Middle English, from a- entry 1 + loud",False
11/02/2022,501,INEPT,1542,"Middle French inepte , from Latin ineptus , from in- + aptus apt",True
11/01/2022,500,PINEY,1100,"Middle English, from Old English pīn , from Latin pinus ; probably akin to Greek pitys pine",False
10/31/2022,499,APTLY,1523,early modern english,True
10/30/2022,498,WALTZ,1781,"borrowed from German Walzer, from walzen ""to turn from one side to another, roll"" (going back to Middle High German, ""to roll over"") + -er -er entry 2 — more at welter entry 1",True
10/29/2022,497,LIBEL,1300,"Middle English, written declaration, from Anglo-French, from Latin libellus , diminutive of liber book",False
